seguradora;produto;produto_pdf;sexo;idade;capital;premio_anual_sem_iof;premio_anual_com_iof;premio_mensal;anos_pagamento;data_cotacao;arquivo
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;31;1000000.0;36876.31;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 31 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;32;1000000.0;37717.21;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 32 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;33;1000000.0;38579.72;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 33 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;34;1000000.0;39463.41;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 34 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;35;1000000.0;40370.44;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 35 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;36;1000000.0;41301.71;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 36 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;37;1000000.0;42256.84;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 37 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;38;1000000.0;43233.08;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 38 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;39;1000000.0;44234.93;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 39 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;40;1000000.0;45265.2;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 40 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;41;1000000.0;46323.1;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 41 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;42;1000000.0;47407.73;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 42 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;43;1000000.0;48517.93;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 43 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;44;1000000.0;49659.61;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 44 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;45;1000000.0;50834.21;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 45 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;46;1000000.0;52043.95;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 46 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;47;1000000.0;53289.59;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 47 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;48;1000000.0;54572.35;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 48 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;49;1000000.0;55889.89;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 49 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;50;1000000.0;57248.94;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 50 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;51;1000000.0;58640.53;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 51 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;52;1000000.0;60066.85;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 52 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;53;1000000.0;61527.98;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 53 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;54;1000000.0;63026.96;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 54 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;55;1000000.0;64582.99;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 55 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;56;1000000.0;66188.15;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 56 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;57;1000000.0;67856.22;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 57 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;58;1000000.0;69584.72;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 58 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;59;1000000.0;71397.14;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 59 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;60;1000000.0;73274.31;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 60 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;61;1000000.0;75233.43;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 61 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;62;1000000.0;77165.66;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 62 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;63;1000000.0;79079.52;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 63 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;64;1000000.0;80944.76;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 64 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;65;1000000.0;82733.96;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 65 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;66;1000000.0;84439.42;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 66 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;67;1000000.0;86027.58;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 67 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;68;1000000.0;87488.1;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 68 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;69;1000000.0;88740.96;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 69 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;70;1000000.0;89767.57;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 70 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;71;1000000.0;92230.08;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 71 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;72;1000000.0;94813.68;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 72 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;73;1000000.0;97487.62;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 73 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;74;1000000.0;100248.83;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 74 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;75;1000000.0;103141.35;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 75 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;76;1000000.0;106338.07;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 76 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;77;1000000.0;109781.59;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 77 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;78;1000000.0;113488.97;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 78 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;79;1000000.0;117421.57;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 79 Anos - MAG.pdf
MAG;MAG_WL_INTEGRAL_10__REEMISSAO;WHOLE LIFE INTEGRAL 10 ANOS;M;80;1000000.0;121805.84;;;10;12 de maio de 2026;MAG\H 12.05.2026\H - 80 Anos - MAG.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;16;1000000.0;17909.33;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 16 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;17;1000000.0;18351.97;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 17 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;18;1000000.0;18805.47;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 18 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;19;1000000.0;19270.09;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 19 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;20;1000000.0;19746.18;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 20 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;21;1000000.0;20234.04;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 21 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;22;1000000.0;20734.02;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 22 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;23;1000000.0;21246.43;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 23 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;24;1000000.0;21771.6;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 24 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;25;1000000.0;22309.78;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 25 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;26;1000000.0;22861.36;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 26 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;27;1000000.0;23426.64;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 27 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;28;1000000.0;24005.9;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 28 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;29;1000000.0;24599.51;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 29 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;30;1000000.0;25207.84;;;10;2 de abril de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 30 ANOS_.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;31;1000000.0;25831.23;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 31 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;32;1000000.0;26470.08;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 32 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;33;1000000.0;27124.8;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 33 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;34;1000000.0;27795.7;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 34 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;35;1000000.0;28483.21;;;10;25 de maio de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 35 ANOS SUCESSÃO.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;36;1000000.0;29187.66;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 36 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;37;1000000.0;29909.32;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 37 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;38;1000000.0;30648.5;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 38 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;39;1000000.0;31405.5;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 39 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;40;1000000.0;32180.67;;;10;2 de abril de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 40 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;41;1000000.0;32974.37;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 41 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;42;1000000.0;33787.04;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 42 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;43;1000000.0;34619.14;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 43 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;44;1000000.0;35471.28;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 44 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;45;1000000.0;36343.89;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 45 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;46;1000000.0;37237.58;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 46 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;47;1000000.0;38152.94;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 47 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;48;1000000.0;39090.4;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 48 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;49;1000000.0;40050.46;;;10;2 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 49 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;50;1000000.0;41033.64;;;10;2 de abril de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 50 ANOS_.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;51;1000000.0;42040.41;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 51 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;52;1000000.0;43071.27;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 52 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;53;1000000.0;44126.62;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 53 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;54;1000000.0;45206.98;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 54 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;55;1000000.0;46313.14;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 55 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;56;1000000.0;47445.94;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 56 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;57;1000000.0;48606.39;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 57 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;58;1000000.0;49795.66;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 58 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;59;1000000.0;51014.84;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 59 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;60;1000000.0;52264.74;;;10;2 de abril de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 60 ANOS_.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;61;1000000.0;53545.94;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 61 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;62;1000000.0;54858.83;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 62 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;63;1000000.0;56203.46;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 63 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;64;1000000.0;57580.15;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 64 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;65;1000000.0;58989.62;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 65 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;66;1000000.0;60433.24;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 66 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;67;1000000.0;61912.81;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 67 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;68;1000000.0;63430.69;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 68 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;69;1000000.0;64989.24;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 69 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;70;1000000.0;66590.23;;;10;2 de abril de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 70 ANOS_.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;71;1000000.0;68234.96;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 71 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;72;1000000.0;69924.14;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 72 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;73;1000000.0;71657.94;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 73 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;74;1000000.0;73436.88;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 74 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;75;1000000.0;75262.17;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 75 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;76;1000000.0;77136.05;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 76 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;77;1000000.0;79061.71;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 77 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;78;700000.0;56730.23;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 78 ANOS LIMITE DE 700K.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;79;700000.0;58159.28;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 79 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;F;80;700000.0;59632.82;;;10;4 de junho de 2026;MAG\SUCESSÃO MULHER\MAG - MULHER - 80 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;16;1000000.0;18446.27;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 16 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;17;1000000.0;18898.66;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 17ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;18;1000000.0;19361.57;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 18 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;19;1000000.0;19835.43;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 19 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;20;1000000.0;20320.78;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 20 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;21;1000000.0;20818.16;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 21 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;22;1000000.0;21328.0;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 22 ANOS.pdf
MAG;MAG_WL_SUCESSAO_10;WHOLE LIFE SUCESSÃO 10 ANOS;M;23;1000000.0;21850.75;;;10;11 de abril de 2026;MAG\SUCESSÃO HOMEM\MAG - HOMEM - 23 ANOS.pdf
